path,category,sha256,same_bytes_in_inventory,literal_reference_candidates,storage,disposition,baseline_commit
apps/web/prototype/shared/prototype-interactions.js,prototype-source-or-baseline,ef356a6eb9111d99f699a35ae09ca41abfede9e6390247696b2afcfb2a0ad8bb,1,apps/web/design/specs/audits/2026-05-03-prototype-uiux-audit.md;apps/web/docs/plans/archieve/2026-04-06-edition-v1-iteration-v3-design.md;apps/web/docs/plans/archieve/2026-04-06-edition-v1-iteration-v4-design.md;apps/web/docs/plans/archieve/2026-04-07-edition-v1-iteration-v5-design.md;apps/web/docs/plans/archieve/2026-04-07-lapis-color-impl.md;apps/web/docs/plans/archieve/2026-04-10-prototype-fidelity-fix-design.md;apps/web/docs/plans/archieve/2026-04-30-prototype-interaction-ux-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-01-prototype-best-review-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-01-prototype-best-review-remediation-results.md;apps/web/docs/plans/archieve/2026-05-02-home-context-stream-sidebar-plan.md;apps/web/docs/plans/archieve/2026-05-02-prototype-near-10-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-04-prototype-audit-remediation.md;apps/web/docs/plans/archieve/2026-05-04-prototype-best-uiux-optimization-plan.md;apps/web/docs/plans/archieve/2026-05-04-prototype-comprehensive-audit-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-06-prototype-ux-excellence-remediation.md;apps/web/docs/plans/archieve/superpowers/2026-05-11-prototype-10of10-remediation-plan.md;apps/web/docs/plans/archieve/superpowers/2026-05-11-prototype-final-review-remediation.md;apps/web/docs/reviews/2026-04-30-prototype-audit-impeccable.md;apps/web/docs/reviews/2026-05-11-prototype-10of10-remediation-results.md;apps/web/prototype/.edition-manifest.json;apps/web/prototype/.frozen-baseline.json;apps/web/prototype/archive/2026-04-30/page-ai-copilot.html;apps/web/prototype/archive/2026-04-30/page-ai-overview.html;apps/web/prototype/baselines/frontend-recovery-m0-2026-09-04.json;apps/web/prototype/page-a-shares.html;apps/web/prototype/page-agent-console-v2.html;apps/web/prototype/page-alpha-explorer.html;apps/web/prototype/page-backtest-list.html;apps/web/prototype/page-backtest-result.html;apps/web/prototype/page-cross-market.html;apps/web/prototype/page-experiment-list.html;apps/web/prototype/page-factor-analysis.html;apps/web/prototype/page-factor-list.html;apps/web/prototype/page-home.html;apps/web/prototype/page-instrument-hub.html;apps/web/prototype/page-markets-calendar.html;apps/web/prototype/page-markets-intelligence.html;apps/web/prototype/page-markets-screener.html;apps/web/prototype/page-orders-ledger.html;apps/web/prototype/page-platform-settings.html;apps/web/prototype/page-platform.html;apps/web/prototype/page-portfolio.html;apps/web/prototype/page-regime-monitor.html;apps/web/prototype/page-research.html;apps/web/prototype/page-risk-center.html;apps/web/prototype/page-signals-inbox.html;apps/web/prototype/page-strategies-detail.html;apps/web/prototype/page-strategy-list.html;apps/web/prototype/page-strategy-studio.html;apps/web/prototype/page-trading-overview.html;apps/web/prototype/page-universe-list.html;apps/web/prototype/page-watchlist.html;apps/web/prototype/shared/layout-shell.css;apps/web/prototype/shared/prototype-toggles.css;apps/web/prototype/style-b-graphite-studio/token-showcase.html;apps/web/scripts/page-primary-answer-actions.test.ts;apps/web/scripts/prototype-design-consistency.test.ts;apps/web/scripts/prototype-expert-efficiency.test.ts;apps/web/scripts/prototype-interaction-ux-contract.test.ts;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/shared/prototype-toggles.css,prototype-source-or-baseline,5ed02d4a479492aef6ab754f8c96f06f8356968b79695058fd6fc491a9953833,1,apps/web/docs/plans/archieve/2026-04-02-prototype-state-completeness-design.md;apps/web/docs/plans/archieve/2026-04-02-prototype-three-zone-architecture.md;apps/web/docs/plans/archieve/2026-04-03-color-system-v1-implementation.md;apps/web/docs/plans/archieve/2026-04-03-prototype-12page-round2-fix.md;apps/web/docs/plans/archieve/2026-04-08-phase2-tier3-components.md;apps/web/docs/plans/archieve/2026-04-13-token-sync-design.md;apps/web/docs/plans/archieve/2026-04-28-prototype-design-remediation-plan.md;apps/web/docs/plans/archieve/2026-04-28-shell-contract-standardization-plan.md;apps/web/docs/plans/archieve/2026-04-29-edition-review-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-01-prototype-best-review-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-04-prototype-comprehensive-audit-remediation-plan.md;apps/web/docs/plans/archieve/superpowers/2026-05-12-prototype-final-polish.md;apps/web/docs/review/prototype-audit-2026-04-29-part1-summary.md;apps/web/docs/review/prototype-audit-2026-04-29-part3-overlay-panels.md;apps/web/prototype/.frozen-baseline.json;apps/web/prototype/archive/2026-04-30/page-ai-copilot.html;apps/web/prototype/archive/2026-04-30/page-ai-overview.html;apps/web/prototype/baselines/frontend-recovery-m0-2026-09-04.json;apps/web/prototype/page-a-shares.html;apps/web/prototype/page-agent-console-v2.html;apps/web/prototype/page-alpha-explorer.html;apps/web/prototype/page-backtest-list.html;apps/web/prototype/page-backtest-result.html;apps/web/prototype/page-cross-market.html;apps/web/prototype/page-experiment-list.html;apps/web/prototype/page-factor-analysis.html;apps/web/prototype/page-factor-list.html;apps/web/prototype/page-home.html;apps/web/prototype/page-instrument-hub.html;apps/web/prototype/page-markets-calendar.html;apps/web/prototype/page-markets-intelligence.html;apps/web/prototype/page-markets-screener.html;apps/web/prototype/page-orders-ledger.html;apps/web/prototype/page-platform-settings.html;apps/web/prototype/page-platform.html;apps/web/prototype/page-portfolio.html;apps/web/prototype/page-regime-monitor.html;apps/web/prototype/page-research.html;apps/web/prototype/page-risk-center.html;apps/web/prototype/page-signals-inbox.html;apps/web/prototype/page-strategies-detail.html;apps/web/prototype/page-strategy-list.html;apps/web/prototype/page-strategy-studio.html;apps/web/prototype/page-trading-overview.html;apps/web/prototype/page-universe-list.html;apps/web/prototype/page-watchlist.html;apps/web/scripts/prototype-design-consistency.test.ts;apps/web/scripts/prototype-final-polish-contract.test.ts;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/shared/screener-workflow.js,prototype-source-or-baseline,94db527220dc9987bc3b634ce6a43662f363d89f0c1d7276fe5133f206dd5e6f,1,apps/web/docs/plans/archieve/2026-05-04-prototype-audit-remediation.md;apps/web/prototype/.frozen-baseline.json;apps/web/prototype/baselines/frontend-recovery-m0-2026-09-04.json;apps/web/prototype/page-markets-screener.html;apps/web/scripts/prototype-design-consistency.test.ts;apps/web/scripts/prototype-interaction-ux-contract.test.ts;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/shared/tab-variants.md,prototype-source-or-baseline,42df81f7ace8e27b28bc20c47e6cdbbf0096f49aab3de4148dd45eb4c9775e51,1,apps/web/docs/plans/archieve/2026-05-07-prototype-design-optimization.md;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/shared/theme-switcher.css,prototype-source-or-baseline,2da7dc55b440f7ae206aa88e95669eed4bee6aad613440f5ead710e5102c864f,1,apps/web/docs/plans/archieve/superpowers/2026-05-12-prototype-final-polish.md;apps/web/docs/review/prototype-audit-2026-04-29-part1-summary.md;apps/web/prototype/.frozen-baseline.json;apps/web/prototype/archive/2026-04-30/page-ai-copilot.html;apps/web/prototype/archive/2026-04-30/page-ai-overview.html;apps/web/prototype/baselines/frontend-recovery-m0-2026-09-04.json;apps/web/prototype/page-a-shares.html;apps/web/prototype/page-agent-console-v2.html;apps/web/prototype/page-alpha-explorer.html;apps/web/prototype/page-backtest-list.html;apps/web/prototype/page-backtest-result.html;apps/web/prototype/page-cross-market.html;apps/web/prototype/page-experiment-list.html;apps/web/prototype/page-factor-analysis.html;apps/web/prototype/page-factor-list.html;apps/web/prototype/page-home.html;apps/web/prototype/page-instrument-hub.html;apps/web/prototype/page-markets-calendar.html;apps/web/prototype/page-markets-intelligence.html;apps/web/prototype/page-markets-screener.html;apps/web/prototype/page-orders-ledger.html;apps/web/prototype/page-platform-settings.html;apps/web/prototype/page-platform.html;apps/web/prototype/page-portfolio.html;apps/web/prototype/page-regime-monitor.html;apps/web/prototype/page-research.html;apps/web/prototype/page-risk-center.html;apps/web/prototype/page-signals-inbox.html;apps/web/prototype/page-strategies-detail.html;apps/web/prototype/page-strategy-list.html;apps/web/prototype/page-strategy-studio.html;apps/web/prototype/page-trading-overview.html;apps/web/prototype/page-universe-list.html;apps/web/prototype/page-watchlist.html;apps/web/scripts/prototype-design-consistency.test.ts;apps/web/scripts/prototype-final-polish-contract.test.ts;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/shared/theme-switcher.js,prototype-source-or-baseline,04185a0a1ffc54219cf2703dbf4856921633bc86203c77cdb9fdb672e864de14,1,apps/web/docs/plans/archieve/2026-04-28-shell-contract-standardization-plan.md;apps/web/docs/plans/archieve/2026-04-29-edition-review-remediation-plan.md;apps/web/docs/plans/archieve/2026-04-30-prototype-interaction-ux-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-04-prototype-audit-remediation.md;apps/web/docs/plans/archieve/2026-05-04-prototype-comprehensive-audit-remediation-plan.md;apps/web/docs/plans/archieve/superpowers/2026-05-11-prototype-10of10-remediation-plan.md;apps/web/docs/reviews/2026-04-30-prototype-audit-impeccable.md;apps/web/prototype/.frozen-baseline.json;apps/web/prototype/archive/2026-04-30/page-ai-copilot.html;apps/web/prototype/archive/2026-04-30/page-ai-overview.html;apps/web/prototype/baselines/frontend-recovery-m0-2026-09-04.json;apps/web/prototype/page-a-shares.html;apps/web/prototype/page-agent-console-v2.html;apps/web/prototype/page-alpha-explorer.html;apps/web/prototype/page-backtest-list.html;apps/web/prototype/page-backtest-result.html;apps/web/prototype/page-cross-market.html;apps/web/prototype/page-experiment-list.html;apps/web/prototype/page-factor-analysis.html;apps/web/prototype/page-factor-list.html;apps/web/prototype/page-home.html;apps/web/prototype/page-instrument-hub.html;apps/web/prototype/page-markets-calendar.html;apps/web/prototype/page-markets-intelligence.html;apps/web/prototype/page-markets-screener.html;apps/web/prototype/page-orders-ledger.html;apps/web/prototype/page-platform-settings.html;apps/web/prototype/page-platform.html;apps/web/prototype/page-portfolio.html;apps/web/prototype/page-regime-monitor.html;apps/web/prototype/page-research.html;apps/web/prototype/page-risk-center.html;apps/web/prototype/page-signals-inbox.html;apps/web/prototype/page-strategies-detail.html;apps/web/prototype/page-strategy-list.html;apps/web/prototype/page-strategy-studio.html;apps/web/prototype/page-trading-overview.html;apps/web/prototype/page-universe-list.html;apps/web/prototype/page-watchlist.html;apps/web/scripts/prototype-design-consistency.test.ts;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/style-b-graphite-studio/token-showcase.html,prototype-source-or-baseline,b47d60c554d34aff3ee84c74b1fddb4e27e0f45cef6c232afcc985de4e538f36,1,apps/web/docs/plans/archieve/2026-04-01-design-edition-workflow.md;apps/web/docs/plans/archieve/2026-04-01-edition-v1-full-prototypes-design.md;apps/web/docs/plans/archieve/superpowers/2026-05-11-prototypes-full-directory-excellent.md;apps/web/docs/reviews/2026-04-27-edition-v1-review.md;apps/web/prototype/.edition-manifest.json;apps/web/scripts/product-recovery-core.test.mjs;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
apps/web/prototype/tokens-style.css,prototype-source-or-baseline,2be543510763d1efed68c7cdc3e358f6ac416baf6497893f77753c91bca6afe8,1,apps/web/design/specs/10_ditto_shell_family_spec.md;apps/web/design/specs/14_ditto_token_naming_layering_spec.md;apps/web/design/specs/15_ditto_token_stabilization_spec.md;apps/web/docs/designs/decisions/2026-03-28-key-design-decisions.md;apps/web/docs/plans/archieve/2026-03-29-claude-code-workflow-design.md;apps/web/docs/plans/archieve/2026-04-01-edition-v1-full-prototypes-design.md;apps/web/docs/plans/archieve/2026-04-05-design-token-architecture.md;apps/web/docs/plans/archieve/2026-04-07-edition-v1-iteration-v5-design.md;apps/web/docs/plans/archieve/2026-04-07-lapis-color-impl.md;apps/web/docs/plans/archieve/2026-04-07-lapis-color-review.md;apps/web/docs/plans/archieve/2026-04-09-prototype-full-alignment-design.md;apps/web/docs/plans/archieve/2026-04-13-token-sync-design.md;apps/web/docs/plans/archieve/2026-04-24-design-system-standardization-design.md;apps/web/docs/plans/archieve/2026-05-01-prototype-best-review-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-01-prototype-best-review-remediation-results.md;apps/web/docs/plans/archieve/2026-05-02-prototype-near-10-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-03-prototype-uiux-audit-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-04-prototype-audit-remediation.md;apps/web/docs/plans/archieve/2026-05-04-prototype-best-uiux-optimization-plan.md;apps/web/docs/plans/archieve/2026-05-04-prototype-comprehensive-audit-remediation-plan.md;apps/web/docs/plans/archieve/2026-05-06-prototype-ux-excellence-remediation.md;apps/web/docs/plans/archieve/superpowers/2026-05-10-prototype-freeze-polish-results.md;apps/web/docs/plans/archieve/superpowers/2026-05-10-prototype-freeze-shape-brief.md;apps/web/docs/research/2026-04-03-color-palette-audit.md;apps/web/docs/reviews/2026-03-30-ui-designer-review-cross-market.md;apps/web/docs/reviews/2026-04-30-prototype-audit-impeccable.md;apps/web/prototype/.edition-manifest.json;apps/web/prototype/.frozen-baseline.json;apps/web/prototype/archive/2026-04-30/page-ai-copilot.html;apps/web/prototype/archive/2026-04-30/page-ai-overview.html;apps/web/prototype/baselines/frontend-recovery-m0-2026-09-04.json;apps/web/prototype/page-a-shares.html;apps/web/prototype/page-agent-console-v2.html;apps/web/prototype/page-alpha-explorer.html;apps/web/prototype/page-backtest-list.html;apps/web/prototype/page-backtest-result.html;apps/web/prototype/page-cross-market.html;apps/web/prototype/page-experiment-list.html;apps/web/prototype/page-factor-analysis.html;apps/web/prototype/page-factor-list.html;apps/web/prototype/page-home.html;apps/web/prototype/page-instrument-hub.html;apps/web/prototype/page-markets-calendar.html;apps/web/prototype/page-markets-intelligence.html;apps/web/prototype/page-markets-screener.html;apps/web/prototype/page-orders-ledger.html;apps/web/prototype/page-platform-settings.html;apps/web/prototype/page-platform.html;apps/web/prototype/page-portfolio.html;apps/web/prototype/page-regime-monitor.html;apps/web/prototype/page-research.html;apps/web/prototype/page-risk-center.html;apps/web/prototype/page-signals-inbox.html;apps/web/prototype/page-strategies-detail.html;apps/web/prototype/page-strategy-list.html;apps/web/prototype/page-strategy-studio.html;apps/web/prototype/page-trading-overview.html;apps/web/prototype/page-universe-list.html;apps/web/prototype/page-watchlist.html;apps/web/prototype/style-b-graphite-studio/token-showcase.html;apps/web/scripts/prototype-design-consistency.test.ts;apps/web/scripts/prototype-final-polish-contract.test.ts;apps/web/scripts/prototype/verify-gates.mjs;docs/engineering/material-migrations/2026-09-08-batch-2.csv,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r2-live-evidence/idempotency.json,acceptance-evidence-or-input,190f19dfb6f17e3c80812c84173e6c2b12604a677b1a06cd8b4d8d1af52b3ab3,1,apps/backend/src/ditto_apps/scripts/r2_data_acceptance.py;artifacts/acceptance/r2-report.manifest.json;artifacts/acceptance/r3-report.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260901.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260902.json;docs/evidence/r2/20260803T142442Z-live/manifest.json;docs/evidence/r2/20260803T142442Z-live/source-manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/evidence/r3/README.md;packages/application/tests/unit/process/experiments/test_r2_live_gate_evidence_unit.py,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r2-live-evidence/performance.json,acceptance-evidence-or-input,03afb1430947c715adc3bcab2aca63a7dc227e5a91d5baaeaae88d664c3c483b,1,apps/backend/src/ditto_apps/scripts/r2_data_acceptance.py;apps/backend/tests/integration/operations/test_workstation_performance.py;artifacts/acceptance/r2-report.manifest.json;artifacts/acceptance/r3-report.json;docs/evidence/personal-workstation/gates/Q6.json;docs/evidence/personal-workstation/manifests/Q6.json;docs/evidence/personal-workstation/ops/ops-acceptance.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260901.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260902.json;docs/evidence/r2/20260803T142442Z-live/manifest.json;docs/evidence/r2/20260803T142442Z-live/source-manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/evidence/r3/README.md;packages/application/tests/unit/process/experiments/test_r2_live_gate_evidence_unit.py,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r2-live-evidence/provider-entitlement.json,acceptance-evidence-or-input,09b30a3ffa245baa1b9feda2562d92d57ada445b155dae95262b623f79f9bc26,1,apps/backend/src/ditto_apps/scripts/r2_data_acceptance.py;apps/backend/tests/unit/scripts/test_r3_live_release_evidence_unit.py;artifacts/acceptance/r2-report.manifest.json;artifacts/acceptance/r3-report.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260901.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260902.json;docs/evidence/r2/20260803T142442Z-live/manifest.json;docs/evidence/r2/20260803T142442Z-live/source-manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/evidence/r3/README.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r2-live-evidence/recoverability.json,acceptance-evidence-or-input,d0cd6704495de97121e380b16f4bf15c0b5992a07d8d3fd4c03b841d95b724b6,1,apps/backend/src/ditto_apps/scripts/r2_data_acceptance.py;apps/backend/tests/unit/registry/live/test_r2_live_certification_edges_unit.py;apps/backend/tests/unit/scripts/test_r2_live_certification_unit.py;artifacts/acceptance/r2-report.manifest.json;artifacts/acceptance/r3-report.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260901.json;docs/evidence/personal-workstation/q5/r2-recovery-preflight-manifest-20260902.json;docs/evidence/personal-workstation/q5/r3-data-certifications-20260901.json;docs/evidence/r2/20260803T142442Z-live/manifest.json;docs/evidence/r2/20260803T142442Z-live/source-manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/evidence/r3/README.md;packages/application/tests/unit/process/experiments/test_r2_live_gate_evidence_unit.py,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r2-report.json,acceptance-evidence-or-input,50bafb0725fc6398f5d5dd8e12490d9a46180161f708726dc88d1a9acc0f3a77,1,apps/backend/src/ditto_apps/scripts/r3_research_acceptance.py;artifacts/acceptance/r3-report.json;docs/evidence/r2/20260803T142442Z-live/manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/evidence/r3/README.md;docs/evidence/r3/manifest.json;docs/plans/2026-07-19-r3-a-share-research-strategy-governance-implementation-plan.md;docs/plans/2026-07-30-r3-completion-and-g2-closure-implementation-plan.md;docs/reviews/2026-08-04-r3-source-audit.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r2-report.manifest.json,acceptance-evidence-or-input,3be6ec79d629ac13f4fb792b67646c061e959622c488b782cf78c07cd866fad6,1,apps/backend/tests/unit/scripts/test_r2_data_acceptance_bundle_unit.py;apps/backend/tests/unit/scripts/test_r3_live_release_evidence_unit.py;apps/backend/tests/unit/scripts/test_r3_research_acceptance_unit.py;docs/evidence/r2/20260803T142442Z-live/manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/reviews/2026-08-04-r3-source-audit.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/r3-report.json,acceptance-evidence-or-input,79cb8d36ceae6626913440c15d9783cb372b947ad4d619d55159d97a623d84de,1,.gitleaksignore;apps/backend/src/ditto_apps/scripts/r3_research_acceptance.py;docs/evidence/product-beta/20260830/r3-certified-research-flow.manifest.json;docs/evidence/r3/20260801T024111Z-deterministic/manifest.json;docs/evidence/r3/20260803T142442Z-live/manifest.json;docs/evidence/r3/README.md;docs/evidence/r3/manifest.json;docs/plans/2026-07-19-r3-a-share-research-strategy-governance-implementation-plan.md;docs/plans/2026-07-27-r3-evidence-collection-closure-plan.md;docs/plans/2026-07-30-r3-completion-and-g2-closure-implementation-plan.md;docs/reviews/2026-08-04-r3-source-audit.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/rc1-report.json,acceptance-evidence-or-input,1b3dcaadcab9ee74fa00a454a6155e002150d4122f53958eed28144375f9e269,1,docs/acceptance/wave1-data-readiness.md;docs/archive/acceptance/rc1-release-checklist.md;docs/archive/superpowers/plans/2026-06-16-rc1-real-data-signal-validation.md;docs/archive/superpowers/plans/2026-06-21-production-launch-closure.md;docs/archive/superpowers/plans/2026-06-24-ditto-system-positioning-assessment.md;docs/archive/superpowers/specs/2026-06-24-ditto-system-positioning-assessment-design.md;docs/plans/archive/2026-06-14-production-launch-roadmap.md;docs/plans/archive/2026-07-01-wave1-completion-plan.md;docs/reviews/archive/2026-06-24-ditto-system-positioning-assessment.md;packages/data/docs/dataset-promotion.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
artifacts/acceptance/rc1-smoke.json,acceptance-evidence-or-input,32f13658cab798d14c0c74311fcfab37f744bd04559031c25a8942d4cf90f864,1,docs/archive/superpowers/plans/2026-06-16-rc1-real-data-signal-validation.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
contracts/openapi/v1.json,machine-input,81e44cbfc44a077a1904a96f321d6d368b1a308d9fce8c991b35b7f1c7cf1afb,1,.gitattributes;.github/workflows/README.md;.github/workflows/release.yml;.knowledge-policy.toml;.redocly.yaml;README.md;apps/backend/src/ditto_apps/scripts/r3_research_acceptance.py;apps/backend/src/ditto_apps/scripts/r5_agent_release_preflight.py;apps/backend/tests/unit/api/test_openapi_snapshot_unit.py;apps/backend/tests/unit/scripts/test_r5_agent_release_preflight_remaining_edges_unit.py;apps/backend/tests/unit/scripts/test_r5_agent_release_preflight_unit.py;apps/web/src/api/generated/operation-contracts.ts;apps/web/src/api/generated/schema.d.ts;apps/web/vite.config.ts;contracts/AGENTS.md;contracts/openapi/README.md;docs/adr/0010-polyglot-monorepo.md;tests/system/cohort.spec.ts;tooling/agent_harness/agent_eval.py;tooling/agent_harness/evals/v1/cases.json;tooling/agent_harness/evidence.py;tooling/agent_harness/lease.py;tooling/agent_harness/tests/test_ci.py;tooling/agent_harness/tests/test_hook.py;tooling/agent_harness/tests/test_lease.py;tooling/contracts/check_contract.py;tooling/contracts/export_openapi.py;tooling/contracts/generate_web_schema.py;tooling/contracts/lint_openapi.py;tooling/contracts/oasdiff.py;tooling/contracts/tests/test_contract_configuration.py;tooling/contracts/tests/test_generate_web_schema.py;tooling/contracts/tests/test_oasdiff.py;tooling/release/tests/test_artifact_gate.py;tooling/release/tests/test_repository_policy.py,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
docs/README.md,active-guide,829f1138ccae51ecc22cb9732f02105910b24c71da4cf8392eb6ff6852ddd350,1,.knowledge-policy.toml;apps/web/docs/README.md;docs/engineering/material-migrations/2026-09-08-batch-2.csv;docs/plans/2026-07-15-docs-archive-cleanup-design.md;tooling/agent_harness/tests/test_hook.py,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
docs/acceptance/r1-g1-evidence-2026-07-16.md,acceptance-evidence-or-input,638bbb01551e96d2b6099fa98bc5d87d1352acdd7e1028464c865176ae9e3d78,1,docs/reviews/2026-08-30-system-product-positioning-and-app-blueprint-baseline.md;docs/roadmaps/ditto-development-roadmap.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
docs/acceptance/r1-g1-evidence-template.md,acceptance-evidence-or-input,f65be42679e63850dcdae0039fb859d2ee1bcd00d91f0292e08c9b90a9fe35f8,1,docs/plans/2026-07-10-r1-implementation-plan.md;docs/runbooks/r1-daily-operations.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
docs/acceptance/wave1-data-readiness.md,acceptance-evidence-or-input,1b76a9c59a9ceb79a587697cc242f7e8f8f035c23f6100b0861258da9d2fb74f,1,.ignore;docs/README.md;docs/plans/2026-07-15-docs-archive-cleanup-design.md;docs/plans/archive/2026-07-01-wave1-completion-plan.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
docs/acceptance/wave1a-first-real-use.md,acceptance-evidence-or-input,a0acd356b0777151016d164164e820783b67e36bb81f0346819d21f4a1e289ac,1,.ignore;apps/web/docs/plans/2026-07-02-wave1-frontend-wiring-tasks.md;docs/README.md;docs/plans/2026-07-15-docs-archive-cleanup-design.md;docs/plans/archive/2026-06-30-wave1-final-implementation-plan.md;docs/plans/archive/2026-07-01-wave1-completion-plan.md;docs/plans/archive/2026-07-02-wave1-frontend-wiring-design.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
docs/acceptance/wave1a-trading-live.png,acceptance-evidence-or-input,07c0a599141df9f21324e09bfaab7a960357a8aff0d260ffb96b4c3ea27c5ff6,1,apps/web/docs/plans/2026-07-02-wave1-frontend-wiring-tasks.md;docs/acceptance/wave1a-first-real-use.md,git:fd8cd17a911dba2b04f9d7cf8db7826d2c01898b,retain; equivalence and external backup not established,fd8cd17a911dba2b04f9d7cf8db7826d2c01898b
