source,destination,purpose,consumers,reason,before_sha256,after_sha256,restore_commit
docs/design/unified-feature-factor-engine/archive/gap-checklist.md,packages/features/docs/design/unified-feature-factor-engine/archive/gap-checklist.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,8b8f5933f1cf25f184640ac1a0a810b3aaef429cbef94b13a384a481c4fc8703,8b8f5933f1cf25f184640ac1a0a810b3aaef429cbef94b13a384a481c4fc8703,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/archive/issues.md,packages/features/docs/design/unified-feature-factor-engine/archive/issues.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,4587095bcc9b28da939f132a697bae8814a214b1cc374575f3753b5dd3dc7d43,4587095bcc9b28da939f132a697bae8814a214b1cc374575f3753b5dd3dc7d43,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/archive/optimization-backlog.md,packages/features/docs/design/unified-feature-factor-engine/archive/optimization-backlog.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,0112d15e22909f0254f45b0d53b294f9d0a7fa36db17f86f0e8d97ce5672f717,0112d15e22909f0254f45b0d53b294f9d0a7fa36db17f86f0e8d97ce5672f717,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/archive/optimization-review.md,packages/features/docs/design/unified-feature-factor-engine/archive/optimization-review.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,008c9b25d336cf28b3e353c7123ef769c4bd8f7572756925f19de1edd3111708,008c9b25d336cf28b3e353c7123ef769c4bd8f7572756925f19de1edd3111708,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/archive/review-2026-03-15.md,packages/features/docs/design/unified-feature-factor-engine/archive/review-2026-03-15.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,8e0ac80662674d3fa0139b722eb737e1aa890a4980bc07b2da5582b09d58d8db,8e0ac80662674d3fa0139b722eb737e1aa890a4980bc07b2da5582b09d58d8db,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/archive/revision-questdb-hot-layer.md,packages/features/docs/design/unified-feature-factor-engine/archive/revision-questdb-hot-layer.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,ab4353d9823dd5e1d31c8d912ab8dc3a066ed5345ad191d8050c9f93de9aba5a,ab4353d9823dd5e1d31c8d912ab8dc3a066ed5345ad191d8050c9f93de9aba5a,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/archive/technical-debt-review-2026-03-14.md,packages/features/docs/design/unified-feature-factor-engine/archive/technical-debt-review-2026-03-14.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,f7e391bb0ca28cabe627407b68d0adfc2383a94485d3915df963b821ff2443fc,f7e391bb0ca28cabe627407b68d0adfc2383a94485d3915df963b821ff2443fc,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/00-index.md,packages/features/docs/design/unified-feature-factor-engine/decisions/00-index.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; update path references only,459043492232d4edf5a73895c27cfa750a0f8e5eaeb83797eaf1d95c6106eb00,4e515f93b57e689c67f4efcbb3fff0c9f2795be071f91a228bbc1345d039ca48,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-001-ts-cs-nesting.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-001-ts-cs-nesting.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,be7ed0d41e9a1dd14447afba85ae66da739a2b02f19cca291019c97cf4082f03,be7ed0d41e9a1dd14447afba85ae66da739a2b02f19cca291019c97cf4082f03,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-003-technical-indicators.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-003-technical-indicators.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,d1ce428e6ffa0852bf2565bfa70f39382d393808df534ac3259ce4099e0917ec,d1ce428e6ffa0852bf2565bfa70f39382d393808df534ac3259ce4099e0917ec,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-005-first-batch-features.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-005-first-batch-features.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,afdc6e3af6da009515032c7e7886bca9b18001ac39f87f80b3d5dd2be271ac66,afdc6e3af6da009515032c7e7886bca9b18001ac39f87f80b3d5dd2be271ac66,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-007-operator-catalog.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-007-operator-catalog.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,911126a357530fa0df148da0bc890075728bc3ebb0ccdf79fb9824488b3f6051,911126a357530fa0df148da0bc890075728bc3ebb0ccdf79fb9824488b3f6051,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-008-normalization-pipeline.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-008-normalization-pipeline.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,a2cec4f6373d3ea7d3898e94b9c05af21a18695d56228c6c8d55a8e91e7b9c81,a2cec4f6373d3ea7d3898e94b9c05af21a18695d56228c6c8d55a8e91e7b9c81,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-009-ingestion-flow.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-009-ingestion-flow.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,c4df8ecbf4b8a043bfb6cb3b3efaf9d33fd7ccaf6e718173a83ed18dde444ad9,c4df8ecbf4b8a043bfb6cb3b3efaf9d33fd7ccaf6e718173a83ed18dde444ad9,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-010-catalog-schema.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-010-catalog-schema.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,b5ed5711e15343acb913895158b7baeee8c1f78cf9e39c08de12adb65902ec01,b5ed5711e15343acb913895158b7baeee8c1f78cf9e39c08de12adb65902ec01,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-011-streaming-mode.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-011-streaming-mode.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,163deb1f31cdcdfc921a3f21ff3700defd4215b594d6ea2e9c2ef28ff1d4a826,163deb1f31cdcdfc921a3f21ff3700defd4215b594d6ea2e9c2ef28ff1d4a826,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-013-ts-rank-precision.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-013-ts-rank-precision.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,9f8ab31637daf0715f02b307d5c73888534edf75b7df3cb7fb3684f96d5a2db4,9f8ab31637daf0715f02b307d5c73888534edf75b7df3cb7fb3684f96d5a2db4,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-015-dag-optimization.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-015-dag-optimization.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,ccf172447d894017ae38282af8eba0e58de695f9ffad108600e6d3f5ec971cdf,ccf172447d894017ae38282af8eba0e58de695f9ffad108600e6d3f5ec971cdf,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-017-factor-service-api.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-017-factor-service-api.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,02607aafd8d9160dd9ba15650e5c26e3d87ac66dd3e2f128b6d5f7062e38947e,02607aafd8d9160dd9ba15650e5c26e3d87ac66dd3e2f128b6d5f7062e38947e,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-018-monitoring-alerting.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-018-monitoring-alerting.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,496bc5908ac21a6fc728977da69f59dfa49d5a04464b65a6c8f8ff9dfbe51c67,496bc5908ac21a6fc728977da69f59dfa49d5a04464b65a6c8f8ff9dfbe51c67,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-019-testing-strategy.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-019-testing-strategy.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,9d480be0bb407e0edd6e4f2a0bb01cb4a0db9d598e1b5a113563231828bfcd63,9d480be0bb407e0edd6e4f2a0bb01cb4a0db9d598e1b5a113563231828bfcd63,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-020-deployment-ops.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-020-deployment-ops.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,07f5f1ac82a248c1beb6b934f2de060d285c0b69f458a1dc30305d92968d6d6b,07f5f1ac82a248c1beb6b934f2de060d285c0b69f458a1dc30305d92968d6d6b,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-023-disaster-recovery.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-023-disaster-recovery.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,6a5409221f251ddc9e9d9b1d12bff3abe51e91751f6c8c67125ba9efe5a88f29,6a5409221f251ddc9e9d9b1d12bff3abe51e91751f6c8c67125ba9efe5a88f29,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-029-intraday-postmarket-paths.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-029-intraday-postmarket-paths.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,ed3ab9cd1b80961d343b7d031662f4c04d61b03e188dda37f88a66c0d47385c9,ed3ab9cd1b80961d343b7d031662f4c04d61b03e188dda37f88a66c0d47385c9,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-030-online-data-access-boundary.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-030-online-data-access-boundary.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,8c9897f6a9d36d92090b4328a3c58d435fbf9b9f523e75a388681de95b6de2c7,8c9897f6a9d36d92090b4328a3c58d435fbf9b9f523e75a388681de95b6de2c7,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-033-derived-query-architecture.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-033-derived-query-architecture.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,4ce1554620501d2bd5d55fc7258a0d8d2fdd108f491cfb8e4451dd5766c3fd99,4ce1554620501d2bd5d55fc7258a0d8d2fdd108f491cfb8e4451dd5766c3fd99,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/adr-035-invalidation-cascade.md,packages/features/docs/design/unified-feature-factor-engine/decisions/adr-035-invalidation-cascade.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,d7d620ba190f3f38de82a33f577da71f75b0718c8971638fc5a8f3120ad6aa32,d7d620ba190f3f38de82a33f577da71f75b0718c8971638fc5a8f3120ad6aa32,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-002-operator-system.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-002-operator-system.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,0ff7a2cf8da20434050d72b73cde8b57a04b03705ce9f520af4419565e71b4d7,0ff7a2cf8da20434050d72b73cde8b57a04b03705ce9f520af4419565e71b4d7,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-004-expression-syntax.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-004-expression-syntax.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,f3f7d1270e37282813c82a2e04f9f961d7515d50d8770021bbdcd521e503dd08,f3f7d1270e37282813c82a2e04f9f961d7515d50d8770021bbdcd521e503dd08,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-006-incremental-computation.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-006-incremental-computation.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,3329a4946c3a0fc81bfa7db378d428ad1dfedcbc54c40d045128304ef93a9710,3329a4946c3a0fc81bfa7db378d428ad1dfedcbc54c40d045128304ef93a9710,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-012-operator-incremental-impl.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-012-operator-incremental-impl.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,5d227ee629eabde3f4787c44126d7bdf45c54014396b3c738607af2943586262,5d227ee629eabde3f4787c44126d7bdf45c54014396b3c738607af2943586262,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-014-expression-engine-core.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-014-expression-engine-core.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,b6851bc01baf163259203fc5c67d71ba95d43fb055d8f4382d010c527c1781b9,b6851bc01baf163259203fc5c67d71ba95d43fb055d8f4382d010c527c1781b9,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-038-operator-versioning.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,de2d118451acce1f9f2c01dd7aab94a380b31cb6465309fb9f127e2c5e16e840,de2d118451acce1f9f2c01dd7aab94a380b31cb6465309fb9f127e2c5e16e840,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md,packages/features/docs/design/unified-feature-factor-engine/decisions/computation/adr-039-expression-cache-persistence.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,c1d37c74067193fc8ae0926eea50c20f2ce41211905d1f03bdbb739b70f08b07,c1d37c74067193fc8ae0926eea50c20f2ce41211905d1f03bdbb739b70f08b07,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/core/adr-024-factor-versioning.md,packages/features/docs/design/unified-feature-factor-engine/decisions/core/adr-024-factor-versioning.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,3706d53c4774c11d42364570ce58c1e2b771bc631ce13e449acecebfc9b1a0be,3706d53c4774c11d42364570ce58c1e2b771bc631ce13e449acecebfc9b1a0be,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/core/adr-032-unified-derived-semantic-model.md,packages/features/docs/design/unified-feature-factor-engine/decisions/core/adr-032-unified-derived-semantic-model.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,1f0d33f3bdcdb86cdc616744ba56806c5153956303153a278692de47dedd4d6f,1f0d33f3bdcdb86cdc616744ba56806c5153956303153a278692de47dedd4d6f,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/core/adr-034-publication-lifecycle.md,packages/features/docs/design/unified-feature-factor-engine/decisions/core/adr-034-publication-lifecycle.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,336b567eac895216b329d9971250d1f5b6240413621d89b26eb08c3616271251,336b567eac895216b329d9971250d1f5b6240413621d89b26eb08c3616271251,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/quality/adr-021-pit-consistency.md,packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-021-pit-consistency.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,45dd740b0c38c6a5dc1ad2845810d16cc4d84f93d5df06ec28b2f1bc9d6a0ee7,45dd740b0c38c6a5dc1ad2845810d16cc4d84f93d5df06ec28b2f1bc9d6a0ee7,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/quality/adr-022-correction-handling.md,packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-022-correction-handling.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,2aeb0f8f4108b72391f7255ac42ac4b82d0b883089515d6ca34d8186343717cd,2aeb0f8f4108b72391f7255ac42ac4b82d0b883089515d6ca34d8186343717cd,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/quality/adr-036-quality-gates.md,packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-036-quality-gates.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,bbb565e4be8d9c84aff91833b3157d8bef384d98b943b52bad73d312e32b14fb,bbb565e4be8d9c84aff91833b3157d8bef384d98b943b52bad73d312e32b14fb,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/quality/adr-037-performance-slo.md,packages/features/docs/design/unified-feature-factor-engine/decisions/quality/adr-037-performance-slo.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,ecb031e92034d816b17a28f5aa964ae2ff0f8a713ab2babe85892a0b5910b0db,ecb031e92034d816b17a28f5aa964ae2ff0f8a713ab2babe85892a0b5910b0db,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md,packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-041-research-dataset-spine-availability-contract.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; update path references only,beb694e71b11ee0e64515c125aa63811861a0c7ca23a7b481535c77a71726d59,8c0dcb69c2d4cadf239ad6697c4f6ad90c03752d9715e5d7134fcb817fb62231,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/research/adr-042-shadow-publish-dual-read-diff-protocol.md,packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-042-shadow-publish-dual-read-diff-protocol.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; update path references only,7a624395e5e19aadb4c3873b882c3487433c5aa463362fa0e0d56cf5510b1f30,bbd43cb4ec129ebdb88226e620b488ec1be1e63d92b9c0c55acba6246f8275c2,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/research/adr-043-role-profile-certification-compatibility-manifest.md,packages/features/docs/design/unified-feature-factor-engine/decisions/research/adr-043-role-profile-certification-compatibility-manifest.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; update path references only,d0edcd547be85189163e0735723bc8be00e149ffb94ac8e6205b6d5df0ec55b4,e8681a292e30024c25be3b7299c9e3442845c9a013dadfefaa27d6680193ad80,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/storage/adr-026-duckdb-positioning.md,packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-026-duckdb-positioning.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,405d90cb81f7e3d971808edb20e73a0702da0c727db98d77a558f8f538840d42,405d90cb81f7e3d971808edb20e73a0702da0c727db98d77a558f8f538840d42,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/storage/adr-027-pushdown-strategy.md,packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-027-pushdown-strategy.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,1b43b706b560ade3337b189ca9df888d261160019fba6d853f00f47c36120872,1b43b706b560ade3337b189ca9df888d261160019fba6d853f00f47c36120872,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/storage/adr-028-questdb-hot-tables.md,packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-028-questdb-hot-tables.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,cee0767db764adc5c5e881ac953204192a6ea04cd36423b692f2a47d14eee4ae,cee0767db764adc5c5e881ac953204192a6ea04cd36423b692f2a47d14eee4ae,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/storage/adr-031-state-snapshot-abi.md,packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-031-state-snapshot-abi.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,8ee063a2e4a4f6deeb0ab30db22316d8651a41c9d264f95c49e99ce238f920c5,8ee063a2e4a4f6deeb0ab30db22316d8651a41c9d264f95c49e99ce238f920c5,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/decisions/storage/adr-040-hot-cold-retention-state-namespace-policy.md,packages/features/docs/design/unified-feature-factor-engine/decisions/storage/adr-040-hot-cold-retention-state-namespace-policy.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; update path references only,3a46ac35157593f2bea21907ab4aad25bcecd034abe9c96a2fceaf6e583054f4,0b66c2305917f3115fb2701a6f3fffbf0fb4c4ef154fdaf5da19b88b38b18a4d,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/main-design.md,packages/features/docs/design/unified-feature-factor-engine/main-design.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; update path references only,2ce4898b4b2c23b438e16240ae3421aed5a79798013fdc8e1f6c51388fbefeb3,23c3d214713cbaa4eec86997d1006d40f1cdda1b9911aac73bd56522fc849902,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/reference/catalog-schema.md,packages/features/docs/design/unified-feature-factor-engine/reference/catalog-schema.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,5309615ddeb28da77812115036b421f936e16ee93a4fa9f6c3a72bf6270138d2,5309615ddeb28da77812115036b421f936e16ee93a4fa9f6c3a72bf6270138d2,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/reference/factor-expression-syntax.md,packages/features/docs/design/unified-feature-factor-engine/reference/factor-expression-syntax.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,01df197cd89a383b0e6a81349bb6fae153ecddd3d07a21a61f8e3a52af2da059,01df197cd89a383b0e6a81349bb6fae153ecddd3d07a21a61f8e3a52af2da059,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/reference/industry-benchmarks.md,packages/features/docs/design/unified-feature-factor-engine/reference/industry-benchmarks.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,45f2619d71ef4a50506905f2f9c3936d846b6110c1198d0203f59c9257258e87,45f2619d71ef4a50506905f2f9c3936d846b6110c1198d0203f59c9257258e87,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/reference/operator-reference.md,packages/features/docs/design/unified-feature-factor-engine/reference/operator-reference.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,ec127523218e8b266c25469f996964be6f443f65cf20c30e5d5cf3ebc417e5a1,ec127523218e8b266c25469f996964be6f443f65cf20c30e5d5cf3ebc417e5a1,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/reference/technical-implementation.md,packages/features/docs/design/unified-feature-factor-engine/reference/technical-implementation.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,c7d12a4711899a33b535ac4b61b97143a43f7d5429c3643b9eaa5ca407bc5bea,c7d12a4711899a33b535ac4b61b97143a43f7d5429c3643b9eaa5ca407bc5bea,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/design/unified-feature-factor-engine/reference/worldquant-alpha101.md,packages/features/docs/design/unified-feature-factor-engine/reference/worldquant-alpha101.md,capability design and decisions,packages/features/AGENTS.md; docs/design/README.md; design links,relocate to owner; preserve bytes,aeae432cb02e70497d5f2202d892a7ff45cf1a552712ccf43ac06e621201357e,aeae432cb02e70497d5f2202d892a7ff45cf1a552712ccf43ac06e621201357e,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/operations/dataset-promotion.md,packages/data/docs/dataset-promotion.md,owner guide,docs/README.md; owner AGENTS.md,relocate to owner; update path references only,cf16ac07dfa1978048398e977a0961173cc391b0f1bdf7a9faaa5951a840cb5f,475b6bc6a570cb4a2a6498680f012a963c243c2a28912d8d8054f7bc596d724e,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/operations/factor-ic-diagnosis.md,packages/features/docs/factor-ic-diagnosis.md,owner guide,docs/README.md; owner AGENTS.md,relocate to owner; update path references only,7ca114ea13eeedf3aef0f17fd820fa53c07f86cf674344bd0625123dfa8e5d91,37dd186dab32a6d84de7e07c4025d813e76c9294d30971110573b352337ce4bd,1d4fa7af0414269492a1388d85876cb186fcfc8d
docs/plans/2026-07-19-r3-task7-research-schema-v1.sql,packages/analysis/tests/fixtures/migrations/research-schema-v1.sql,SQL test baseline,packages/analysis/tests/integration/test_experiment_database_migration.py,relocate to owner; preserve bytes,697d10854fb12e324ddcff349bad55b9b442425b244cb5f1852d7192cfb7a8fd,697d10854fb12e324ddcff349bad55b9b442425b244cb5f1852d7192cfb7a8fd,1d4fa7af0414269492a1388d85876cb186fcfc8d
